cluster_name,dag_id,no_of_jobs,num_of_workers,worker_machine_type,master_machine_type,total_active_minutes,estimated_cost_eur,TIMER_NAME,TIMER_TIME
cluster-wf-dwh-load-940807f2-0435,wf_DWH_LOAD_NMIS_T_04_35__T_04_30,22,40,n2d-highcpu-32,n2d-highcpu-32,103.75,124.7746,T_4_35,05:35
cluster-wf-dmr-load-t-21-30-2130,wf_DMR_LOAD_T_21_30,85,38,n2-highcpu-32,n2-highcpu-32,176.05,219.7085,T_21_30_SG,22:30
cluster-wf-dwh-load-t-21-15-2115,wf_DWH_LOAD_T_21_15,47,38,e2-highcpu-32,e2-highcpu-32,199.01,173.8589,T_21_15_Seguros,22:15
cluster-wf-dwh-load-t-05-00-0500,wf_DWH_LOAD_T_05_00,46,33,e2-highcpu-32,e2-highcpu-32,89.21,67.9389,T_5_00_FDD,06:00
cluster-wf-dwh-load-t-05-15-0515,wf_DWH_LOAD_T_05_15,110,33,e2-highcpu-32,e2-highcpu-32,527.23,401.5372,T_05_15_RRHH,06:15
cluster-wf-load-info-1e0fd893-0800,wf_LOAD_Infocentro_T_08_00,25,33,n2-highcpu-32,n2-highcpu-32,134.60,146.4431,T_08_00_SGR,09:00
cluster-wf-dwh-load-t-22-45-2245,wf_DWH_LOAD_T_22_45,48,30,n2d-highcpu-32,n2d-highcpu-32,79.36,72.1677,Timer_22_45,23:45
cluster-wf-load-info-0b0b02e5-0645,wf_LOAD_Infocentro_T_06_45,28,30,n2d-highcpu-32,n2d-highcpu-32,51.02,46.3908,T_06_45_ER,07:45
cluster-wf-load-info-ac79fee8-0400,wf_LOAD_Infocentro_T_04_00,47,30,n2d-highcpu-32,n2d-highcpu-32,86.21,78.3981,T_04_00_MJ,05:00
comparator-exposure-risk-29832-1-b,UNKNOWN_DAG_ID,13,30,n2d-highcpu-2,n2d-highcpu-2,57.73,3.2809,ZERO_TIMER,00:00
cluster-wf-dwh-load-t-00-00-0000,wf_DWH_LOAD_T_00_00,17,26,e2-highcpu-32,e2-highcpu-32,36.26,21.9306,Timer_00_00,01:00
cluster-wf-dwh-load-t-22-30-2230,wf_DWH_LOAD_T_22_30,57,25,n2-highcpu-32,n2-highcpu-32,81.80,68.0612,Timer_22_30,23:30
cluster-wf-dwh-load-t-08-15-0815,wf_DWH_LOAD_T_08_15,31,23,n2-highcpu-32,n2-highcpu-32,69.02,53.0054,T_08_15_WM,09:15
cluster-wf-load-info-986acbb7-0400,wf_LOAD_Infocentro_T_01_00__T_04_00,42,23,n2d-highcpu-32,n2d-highcpu-32,74.64,52.5496,T_04_00_AG,05:00
